data;ds_cardapio;num_refeicao_ru;num_refeicao_rl;num_refeicao_rs;num_refeicoes_planejadas;num_refeicoes_servidas
24/08/2017; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
24/08/2017;FEIJOADA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE ALMEIRÃO - LARANJA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;1100.00;0.00;1.100.000;1.064.000
24/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR LARANJA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL , MAMÃO HAWAI T , MARGARINA SEM SAL EM SACHE , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 50G;0.00;350.00;0.00;350.000;296.000
24/08/2017;FRANGO AO MOLHO DE ERVILHA , FEIJÃO BRANCO COM LEGUMES -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE GRÃO DE BICO COM TOMATE - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS DE 50G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;2600.00;2.600.000;2.544.000
24/08/2017;CARNE MOÍDA COM MANDIOQUINHA - QUIABO REFOGADO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE ALMEIRÃO -  - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;4100.00;0.00;0.00;4.100.000;4.004.000
24/08/2017; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA  -  - ;215.00;0.00;0.00;215.000;280.000
24/08/2017;CARNE MOÍDA COM MANDIOQUINHA , PROTEÍNA DE SOJA AO MOLHO BRANCO  - QUIABO REFOGADO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALMEIRÃO -  - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - IOGURTE SABOR MORANGO , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;900.00;900.000;982.000
24/08/2017;FRANGO AO MOLHO DE ERVILHA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ERVILHA - SALADA DE GRÃO DE BICO COM TOMATE - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - AGRIÃO , BETERRABA , BETERRABA , CENOURA , LEITE INTEGRAL ( LITROS) , MANDIOQUINHA , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G , PIMENTÃO VERDE , RABANETE;8500.00;0.00;0.00;8.500.000;8.471.000
24/08/2017;FRANGO AO MOLHO DE ERVILHA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE CENOURA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;2200.00;0.00;2.200.000;2.047.000
25/08/2017; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;290.000
25/08/2017;FEIJOADA VEGETARIANA (SEM TOFU) , FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL -  -  -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO PARA FEIJOADA -  - TEMPERO SELF - LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS DE 50G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;3000.00;3.000.000;2.810.000
25/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , BANANA PRATA , GELEIA DE FRUTA, SABOR UVA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL ( LITROS) , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;1000.00;0.00;0.00;1.000.000;963.000
25/08/2017;CARNE PICADA COM MANDIOQUINHA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE TOMATE - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;1100.00;0.00;1.100.000;622.000
25/08/2017;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE TOMATE -  - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA FRITA LISA , DOCE DE LEITE , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;2200.00;0.00;2.200.000;1.604.000
25/08/2017; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
25/08/2017;FEIJOADA , FEIJOADA VEGETARIANA (SEM TOFU) - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO PARA FEIJOADA -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;800.00;800.000;773.000
25/08/2017;FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOCA -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO PARA FEIJOADA -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;3200.00;0.00;0.00;3.200.000;3.147.000
25/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , BANANA NANICA , GELEIA DE FRUTA, SABOR UVA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;0.00;350.00;0.00;350.000;304.000
25/08/2017;FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOCA -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO PARA FEIJOADA -  - TEMPERO SELF - BISTECA SUÍNA , COXÃO DURO EM PEÇAS , LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G , PERNIL SUÍNO EM PEÇAS;9100.00;0.00;0.00;9.100.000;9.189.000
28/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR MORANGO, BLISTER COM 15 GRAMAS , LEITE INTEGRAL , MAÇÃ FUJI (165) (EM CXS PESANDO APROX. 18KG) , MARGARINA SEM SAL EM SACHE , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 50G;0.00;350.00;0.00;350.000;231.000
28/08/2017;STROGONOFF DE CARNE , STROGONOFF VEGETARIANO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALFACE CRESPA COM TOMATE E AZEITONA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA FRITA LISA , BATATA PALHA , LEITE INTEGRAL ( LITROS) , MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS DE 50G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;3500.00;3.500.000;3.231.000
28/08/2017;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MILHO - SALADA DE ALFACE CRESPA COM TOMATE E AZEITONA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , MARIA MOLE COM COBERTURA DE CHOCOLATE;0.00;2000.00;0.00;2.000.000;2.037.000
28/08/2017;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE ALFACE CRESPA COM TOMATE E AZEITONA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , MARIA MOLE COM COBERTURA DE CHOCOLATE , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;1000.00;0.00;1.000.000;1.253.000
28/08/2017; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;280.000
28/08/2017;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MAÇÃ E UVA PASSA - SALADA DE ALFACE CRESPA COM TOMATE E AZEITONA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA FRITA LISA , LARANJA PERA MIÚDA (14 DÚZIAS) , MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;10000.00;0.00;0.00;10.000.000;9.770.000
28/08/2017; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
28/08/2017; -  -  -  -  -  - MAÇA - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , CLORO EM PÓ PARA HIGIENIZAÇÃO DE ALIMENTOS 2,5% , GELEIA DE FRUTA, SABOR LARANJA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL ( LITROS) , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;1000.00;0.00;0.00;1.000.000;1.083.000
28/08/2017;STROGONOFF DE CARNE , STROGONOFF VEGETARIANO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALFACE CRESPA COM TOMATE E AZEITONA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , MARIA MOLE COM COBERTURA DE CHOCOLATE , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;1400.00;1.400.000;1.519.000
28/08/2017;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MAÇÃ E UVA PASSA - SALADA DE ALFACE CRESPA COM TOMATE E AZEITONA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;4800.00;0.00;0.00;4.800.000;5.185.000
29/08/2017; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
29/08/2017;FRANGO ASSADO AO MOLHO DE MARACUJÁ , FEIJÃO BRANCO COM LEGUMES - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ACELGA COM REPOLHO ROXO - MAÇA - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;1300.00;1.300.000;1.429.000
29/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR GOIABA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL , MAMÃO HAWAI T , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;0.00;350.00;0.00;350.000;321.000
29/08/2017; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;280.000
29/08/2017;FRANGO ASSADO AO MOLHO DE MARACUJÁ - MACARRÃO AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ACELGA COM CENOURA -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE LEITE CREMOSO COM 50G , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;1100.00;0.00;1.100.000;1.069.000
29/08/2017;FRANGO ASSADO AO MOLHO DE MARACUJÁ - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM INHAME E AGRIÃO - SALADA DE ACELGA COM REPOLHO ROXO -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - ABACAXI PÉROLA GRAÚDO (PESANDO MAIS OU IGUAL A 1,5KG) , DOCE DE LEITE , HORTELÃ , LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;9500.00;0.00;0.00;9.500.000;10.060.000
29/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR GOIABA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL ( LITROS) , MAMÃO HAWAI T , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;1000.00;0.00;0.00;1.000.000;1.278.000
29/08/2017;FRANGO ASSADO AO MOLHO DE MARACUJÁ , GRÃO DE BICO À CHINESA VEGETARIANO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ACELGA COM REPOLHO ROXO -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE LEITE , LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS DE 50G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;3200.00;3.200.000;3.430.000
29/08/2017;FRANGO ASSADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BERINJELA - SALADA DE ACELGA COM CENOURA -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE LEITE CREMOSO COM 50G , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;2200.00;0.00;2.200.000;2.150.000
29/08/2017;FRANGO ASSADO AO MOLHO DE MARACUJÁ - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM INHAME E AGRIÃO - SALADA DE ACELGA COM REPOLHO ROXO - MAÇA - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;4800.00;0.00;0.00;4.800.000;5.069.000
30/08/2017;BIFE AO MOLHO DE PARMESÃO E MANJERICÃO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALPICÃO DE FRANGO -  - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;2200.00;0.00;2.200.000;2.366.000
30/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , BANANA NANICA , GELEIA DE FRUTA, SABOR LARANJA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL , MARGARINA SEM SAL EM SACHE , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 50G;0.00;350.00;0.00;350.000;371.000
30/08/2017; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
30/08/2017;BIFE AO MOLHO DE QUEIJO E BACON - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BETERRABA -  -  - SUCO DE UVA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;1100.00;0.00;1.100.000;1.181.000
30/08/2017;BIFE AO MOLHO DE QUEIJO E BACON - MACARRÃO AO MOLHO DE BERINJELA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALPICÃO -  - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF -  BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G  QUILO , GENGIBRE , LEITE INTEGRAL ( LITROS) , LIMÃO TAITI , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;9500.00;0.00;0.00;9.500.000;9.745.000
30/08/2017;BIFE AO MOLHO DE QUEIJO E BACON , MACARRÃO PRIMAVERA VEGETARIANO - MACARRÃO PENNE COM BRÓCOLIS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALPICÃO DE FRANGO -  - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF -  BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G  QUILO , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;1300.00;1.300.000;1.259.000
30/08/2017;BIFE AO MOLHO DE QUEIJO E BACON - MACARRÃO COM BRÓCOLIS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALPICÃO -  - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF -  BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G  QUILO , GENGIBRE , LIMÃO TAITI , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;4700.00;0.00;0.00;4.700.000;4.737.000
30/08/2017; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;280.000
30/08/2017; -  -  -  -  -  -  -  -  -  -  - ;2.00;0.00;0.00;2.000;2.000
30/08/2017;MACARRÃO PRIMAVERA VEGETARIANO , BIFE AO MOLHO DE QUEIJO E BACON - MACARRÃO AO MOLHO DE BERINJELA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALPICÃO -  - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF -  BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G  QUILO , LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS DE 50G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;3200.00;3.200.000;3.224.000
30/08/2017; -  -  -  -  -  - BANANA - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR LARANJA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL ( LITROS) , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;1000.00;0.00;0.00;1.000.000;1.277.000
31/08/2017; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
31/08/2017;TORTA DE LENTILHA VEGETARIANA , ISCA DE FRANGO À PICASSO - BATATA GRATINADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALFACE LISA COM RÚCULA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BRIGADEIRO CREMOSO , LEITE INTEGRAL ( LITROS) , MOLHO DE PIMENTA , PALMITO EM CONSERVA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS DE 50G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;3200.00;3.200.000;3.379.000
31/08/2017; -  -  -  -  -  -  - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR UVA, BLISTER COM 15 GRAMAS , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MARGARINA SEM SAL EM SACHE , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 50G;0.00;350.00;0.00;350.000;286.000
31/08/2017;ISCA DE FRANGO À PICASSO - BATATA SAUTEE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOCA - SALADA DE RÚCULA COM PALMITO -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BRIGADEIRO CREMOSO , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;2200.00;0.00;2.200.000;2.281.000
31/08/2017; -  -  -  -  -  - LARANJA - CAFÉ -  -  -  -  AÇÚCAR REFINADO GRANULADO SACHÊ COM 5 GRAMAS , ADOÇANTE DIETÉTICO LÍQUIDO COM SUCRALOSE , GELEIA DE FRUTA, SABOR UVA, BLISTER COM 15 GRAMAS , LEITE INTEGRAL ( LITROS) , MARGARINA SEM SAL EM SACHE , PÃO FRANCÊS DE 50G;1000.00;0.00;0.00;1.000.000;1.340.000
31/08/2017;ISCA DE FRANGO À PICASSO , TORTA DE LENTILHA VEGETARIANA - BATATA GRATINADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE RÚCULA COM PALMITO -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BRIGADEIRO , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;1200.00;1.200.000;1.344.000
31/08/2017;ISCA DE FRANGO À PICASSO - BATATA GRATINADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS AGRIDOCE COM ABACAXI  - SALADA DE ALFACE LISA COM RÚCULA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BRIGADEIRO CREMOSO , CRAVO DA ÍNDIA , MAÇÃ FUJI (165) (EM CXS PESANDO APROX. 18KG) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;9500.00;0.00;0.00;9.500.000;9.598.000
31/08/2017;ISCA DE FRANGO À PICASSO - BATATA GRATINADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOCA - SALADA DE ALFACE CRESPA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - COCADA BRANCA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;1100.00;0.00;1.100.000;982.000
31/08/2017; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA  -  - ;215.00;0.00;0.00;215.000;130.000
31/08/2017;ISCA DE FRANGO À PICASSO - BATATA GRATINADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS AGRIDOCE COM ABACAXI  - SALADA DE ALFACE LISA COM RÚCULA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BRIGADEIRO CREMOSO , MAÇÃ FUJI (165) (EM CXS PESANDO APROX. 18KG) , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;4600.00;0.00;0.00;4.600.000;4.546.000
01/09/2017;COPA LOMBO AO MOLHO DE LIMÃO - FAROFA COM FRUTAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS AO SUGO - SALADA DE BETERRABA COZIDA - TANGERINA MURCOTT - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;3200.00;0.00;0.00;3.200.000;3.552.000
01/09/2017; -  -  -  -  -  -  -  -  -  - FARINHA DE ROSCA - ;1.00;0.00;0.00;1.000;1.000
01/09/2017; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;100.000
01/09/2017;COPA LOMBO AO MOLHO DE LIMÃO , ERVILHA TORTA COM LEGUMES VEGETARIANA - FAROFA COM FRUTAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE BETERRABA COZIDA COM MILHO - TANGERINA MURCOTT - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PÃO FRANCÊS INTEGRAL 20G;0.00;0.00;700.00;700.000;802.000
